year month day id wd wsd tmp
2005 01 08 89512 130 8 3.5
2005 01 08 89512 210 6 4.1
2005 01 09 89512 180 20 -.4
2005 01 09 89512 130 26 1.2
2005 01 09 89512 130 12 3.8
2005 01 09 89512 160 10 4.3
2005 01 10 89512 170 32 .1
2005 01 10 89512 160 24 2
2005 01 10 89512 70 4 4.4
2005 01 10 89512 150 10 3.7
2005 01 11 89512 160 20 1.3
2005 01 11 89512 130 20 2.6
2005 01 11 89512 120 8 3.7
2005 01 11 89512 180 6 4.3
2005 01 12 89512 160 8 -.2
2005 01 12 89512 160 18 2
2005 01 12 89512 30 4 3.1
2005 01 12 89512 20 4 2.7
2005 01 13 89512 110 14 1.6
2005 01 13 89512 110 20 3.1
2005 01 13 89512 120 16 2
2005 01 14 89512 130 24 .6
2005 01 14 89512 120 18 .8
2005 01 14 89512 30 6 1.2
2005 01 14 89512 50 2 2.3
2005 01 15 89512 0 0 -2
2005 01 15 89512 100 4 -.7
2005 01 15 89512 130 8 1.1
2005 01 15 89512 110 16 .4
2005 01 16 89512 130 22 -3
2005 01 16 89512 130 30 -2.2
2005 01 16 89512 110 34 -.8
2005 01 16 89512 110 34 -.7
2005 01 17 89512 120 22 -2.5
2005 01 17 89512 120 18 -1.6
2005 01 17 89512 100 18 .7
2005 01 17 89512 120 14 .4
2005 01 18 89512 120 10 -2
2005 01 18 89512 110 14 -1.1
2005 01 18 89512 100 16 1.9
2005 01 18 89512 120 20 .3
2005 01 19 89512 120 18 .2
2005 01 19 89512 100 14 2.2
2005 01 19 89512 130 12 1.7
2005 01 20 89512 150 6 -.9
2005 01 20 89512 180 8 .9
2005 01 20 89512 110 8 2.7
2005 01 20 89512 350 2 2.4
2005 01 21 89512 200 6 -1.2
2005 01 21 89512 190 8 -.2
2005 01 21 89512 90 8 1.7
2005 01 21 89512 30 4 .5
