1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: A100000062912041
Mission in Progress?  false
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 3600 second(s)
Mission Start Time:  Tue Dec 03 00:00:01 EET 2019
Mission Sample Count:  4096
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Sun Dec 29 19:00:01 EET 2019
Total Mission Samples:  4739
Total Device Samples:  7965
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
25.4.2020 22:00:01,C,25,326
25.4.2020 23:00:01,C,25,389
26.4.2020 0:00:01,C,25,576
26.4.2020 1:00:01,C,25,701
26.4.2020 2:00:01,C,25,764
26.4.2020 3:00:01,C,25,826
26.4.2020 4:00:01,C,25,889
26.4.2020 5:00:01,C,26,014
26.4.2020 6:00:01,C,26,014
26.4.2020 7:00:01,C,26,076
26.4.2020 8:00:01,C,26,139
26.4.2020 9:00:01,C,26,139
26.4.2020 10:00:01,C,25,951
26.4.2020 11:00:01,C,25,764
26.4.2020 12:00:01,C,25,639
26.4.2020 13:00:01,C,25,389
26.4.2020 14:00:01,C,24,889
26.4.2020 15:00:01,C,24,389
26.4.2020 16:00:01,C,24,264
26.4.2020 17:00:01,C,24,264
26.4.2020 18:00:01,C,23,951
26.4.2020 19:00:01,C,24,076
26.4.2020 20:00:01,C,24,389
26.4.2020 21:00:01,C,24,201
26.4.2020 22:00:01,C,24,264
26.4.2020 23:00:01,C,24,264
27.4.2020 0:00:01,C,24,201
27.4.2020 1:00:01,C,24,389
27.4.2020 2:00:01,C,24,514
27.4.2020 3:00:01,C,24,639
27.4.2020 4:00:01,C,24,701
27.4.2020 5:00:01,C,24,701
27.4.2020 6:00:01,C,24,639
27.4.2020 7:00:01,C,24,701
27.4.2020 8:00:01,C,24,701
27.4.2020 9:00:01,C,24,701
27.4.2020 10:00:01,C,24,701
27.4.2020 11:00:01,C,24,889
27.4.2020 12:00:01,C,25,139
27.4.2020 13:00:01,C,25,201
27.4.2020 14:00:01,C,24,826
27.4.2020 15:00:01,C,25,139
27.4.2020 16:00:01,C,25,326
27.4.2020 17:00:01,C,25,139
27.4.2020 18:00:01,C,25,326
27.4.2020 19:00:01,C,25,639
27.4.2020 20:00:01,C,25,639
27.4.2020 21:00:01,C,25,514
27.4.2020 22:00:01,C,25,514
27.4.2020 23:00:01,C,25,514
28.4.2020 0:00:01,C,25,451
28.4.2020 1:00:01,C,25,264
28.4.2020 2:00:01,C,25,139
28.4.2020 3:00:01,C,25,076
28.4.2020 4:00:01,C,25,076
28.4.2020 5:00:01,C,25,014
28.4.2020 6:00:01,C,24,951
28.4.2020 7:00:01,C,24,951
28.4.2020 8:00:01,C,25,014
28.4.2020 9:00:01,C,24,951
28.4.2020 10:00:01,C,24,826
28.4.2020 11:00:01,C,24,889
28.4.2020 12:00:01,C,24,764
28.4.2020 13:00:01,C,24,701
28.4.2020 14:00:01,C,24,764
28.4.2020 15:00:01,C,24,889
28.4.2020 16:00:01,C,25,076
28.4.2020 17:00:01,C,25,201
28.4.2020 18:00:01,C,25,201
28.4.2020 19:00:01,C,25,076
28.4.2020 20:00:01,C,25,139
28.4.2020 21:00:01,C,25,139
28.4.2020 22:00:01,C,25,264
28.4.2020 23:00:01,C,25,201
29.4.2020 0:00:01,C,25,139
29.4.2020 1:00:01,C,25,014
29.4.2020 2:00:01,C,24,889
29.4.2020 3:00:01,C,24,889
29.4.2020 4:00:01,C,24,889
29.4.2020 5:00:01,C,24,826
29.4.2020 6:00:01,C,24,701
29.4.2020 7:00:01,C,24,701
29.4.2020 8:00:01,C,25,014
29.4.2020 9:00:01,C,25,264
29.4.2020 10:00:01,C,25,326
29.4.2020 11:00:01,C,25,326
29.4.2020 12:00:01,C,25,264
29.4.2020 13:00:01,C,25,201
29.4.2020 14:00:01,C,25,514
29.4.2020 15:00:01,C,25,639
29.4.2020 16:00:01,C,25,514
29.4.2020 17:00:01,C,25,451
29.4.2020 18:00:01,C,25,139
29.4.2020 19:00:01,C,24,764
29.4.2020 20:00:01,C,24,201
29.4.2020 21:00:01,C,23,889
29.4.2020 22:00:01,C,23,826
29.4.2020 23:00:01,C,23,576
30.4.2020 0:00:01,C,23,326
30.4.2020 1:00:01,C,23,076
30.4.2020 2:00:01,C,22,888
30.4.2020 3:00:01,C,22,763
30.4.2020 4:00:01,C,22,638
30.4.2020 5:00:01,C,22,513
30.4.2020 6:00:01,C,22,513
30.4.2020 7:00:01,C,22,451
30.4.2020 8:00:01,C,22,451
30.4.2020 9:00:01,C,22,451
30.4.2020 10:00:01,C,22,576
30.4.2020 11:00:01,C,22,576
30.4.2020 12:00:01,C,22,701
30.4.2020 13:00:01,C,22,701
30.4.2020 14:00:01,C,22,888
30.4.2020 15:00:01,C,23,013
30.4.2020 16:00:01,C,23,138
30.4.2020 17:00:01,C,23,138
30.4.2020 18:00:01,C,23,326
30.4.2020 19:00:01,C,23,576
30.4.2020 20:00:01,C,23,826
30.4.2020 21:00:01,C,23,826
30.4.2020 22:00:01,C,23,763
30.4.2020 23:00:01,C,23,889
1.5.2020 0:00:01,C,23,951
1.5.2020 1:00:01,C,23,889
1.5.2020 2:00:01,C,23,826
1.5.2020 3:00:01,C,23,701
1.5.2020 4:00:01,C,23,576
1.5.2020 5:00:01,C,23,513
1.5.2020 6:00:01,C,23,451
1.5.2020 7:00:01,C,23,388
1.5.2020 8:00:01,C,23,388
1.5.2020 9:00:01,C,22,576
1.5.2020 10:00:01,C,22,701
1.5.2020 11:00:01,C,22,826
1.5.2020 12:00:01,C,24,764
1.5.2020 13:00:01,C,24,764
1.5.2020 14:00:01,C,24,014
1.5.2020 15:00:01,C,24,326
1.5.2020 16:00:01,C,24,201
1.5.2020 17:00:01,C,24,201
1.5.2020 18:00:01,C,26,889
1.5.2020 19:00:01,C,26,576
1.5.2020 20:00:01,C,26,451
1.5.2020 21:00:01,C,26,451
1.5.2020 22:00:01,C,26,514
1.5.2020 23:00:01,C,24,389
2.5.2020 0:00:01,C,23,576
2.5.2020 1:00:01,C,23,388
2.5.2020 2:00:01,C,23,388
2.5.2020 3:00:01,C,23,513
2.5.2020 4:00:01,C,23,576
2.5.2020 5:00:01,C,23,576
2.5.2020 6:00:01,C,23,388
2.5.2020 7:00:01,C,25,389
2.5.2020 8:00:01,C,26,764
2.5.2020 9:00:01,C,27,201
2.5.2020 10:00:01,C,27,014
2.5.2020 11:00:01,C,27,076
2.5.2020 12:00:01,C,25,326
2.5.2020 13:00:01,C,23,889
2.5.2020 14:00:01,C,26,014
2.5.2020 15:00:01,C,26,951
2.5.2020 16:00:01,C,27,513
2.5.2020 17:00:01,C,24,264
2.5.2020 18:00:01,C,24,264
2.5.2020 19:00:01,C,23,951
2.5.2020 20:00:01,C,23,826
2.5.2020 21:00:01,C,23,763
2.5.2020 22:00:01,C,23,513
2.5.2020 23:00:01,C,23,388
3.5.2020 0:00:01,C,23,388
3.5.2020 1:00:01,C,23,388
3.5.2020 2:00:01,C,23,388
3.5.2020 3:00:01,C,23,451
3.5.2020 4:00:01,C,23,451
3.5.2020 5:00:01,C,23,451
3.5.2020 6:00:01,C,23,638
3.5.2020 7:00:01,C,23,638
3.5.2020 8:00:01,C,23,889
3.5.2020 9:00:01,C,23,638
3.5.2020 10:00:01,C,23,326
3.5.2020 11:00:01,C,23,326
3.5.2020 12:00:01,C,23,326
3.5.2020 13:00:01,C,23,576
3.5.2020 14:00:01,C,23,576
3.5.2020 15:00:01,C,23,513
3.5.2020 16:00:01,C,24,201
3.5.2020 17:00:01,C,25,076
3.5.2020 18:00:01,C,25,451
3.5.2020 19:00:01,C,25,764
3.5.2020 20:00:01,C,25,826
3.5.2020 21:00:01,C,25,889
3.5.2020 22:00:01,C,25,889
3.5.2020 23:00:01,C,25,826
4.5.2020 0:00:01,C,25,826
4.5.2020 1:00:01,C,25,826
4.5.2020 2:00:01,C,25,889
4.5.2020 3:00:01,C,25,826
4.5.2020 4:00:01,C,25,826
4.5.2020 5:00:01,C,25,764
4.5.2020 6:00:01,C,25,701
4.5.2020 7:00:01,C,25,764
4.5.2020 8:00:01,C,25,764
4.5.2020 9:00:01,C,25,951
4.5.2020 10:00:01,C,26,389
4.5.2020 11:00:01,C,26,764
4.5.2020 12:00:01,C,26,951
4.5.2020 13:00:01,C,27,139
4.5.2020 14:00:01,C,27,326
4.5.2020 15:00:01,C,27,326
4.5.2020 16:00:01,C,27,264
4.5.2020 17:00:01,C,27,326
4.5.2020 18:00:01,C,27,513
4.5.2020 19:00:01,C,27,388
4.5.2020 20:00:01,C,27,201
4.5.2020 21:00:01,C,27,014
4.5.2020 22:00:01,C,26,826
4.5.2020 23:00:01,C,26,701
5.5.2020 0:00:01,C,26,576
5.5.2020 1:00:01,C,26,451
5.5.2020 2:00:01,C,26,451
5.5.2020 3:00:01,C,26,451
5.5.2020 4:00:01,C,26,451
5.5.2020 5:00:01,C,26,389
5.5.2020 6:00:01,C,26,264
5.5.2020 7:00:01,C,26,139
5.5.2020 8:00:01,C,25,639
5.5.2020 9:00:01,C,25,201
5.5.2020 10:00:01,C,24,639
5.5.2020 11:00:01,C,24,326
5.5.2020 12:00:01,C,24,389
5.5.2020 13:00:01,C,24,576
5.5.2020 14:00:01,C,24,701
5.5.2020 15:00:01,C,25,076
5.5.2020 16:00:01,C,25,576
5.5.2020 17:00:01,C,26,076
5.5.2020 18:00:01,C,26,389
5.5.2020 19:00:01,C,26,139
5.5.2020 20:00:01,C,25,514
5.5.2020 21:00:01,C,24,701
5.5.2020 22:00:01,C,23,889
5.5.2020 23:00:01,C,23,076
6.5.2020 0:00:01,C,22,388
6.5.2020 1:00:01,C,21,763
6.5.2020 2:00:01,C,21,388
6.5.2020 3:00:01,C,21,137
6.5.2020 4:00:01,C,20,95
6.5.2020 5:00:01,C,20,825
6.5.2020 6:00:01,C,20,887
6.5.2020 7:00:01,C,21,137
6.5.2020 8:00:01,C,21,638
6.5.2020 9:00:01,C,22,138
6.5.2020 10:00:01,C,22,576
6.5.2020 11:00:01,C,22,763
6.5.2020 12:00:01,C,23,263
6.5.2020 13:00:01,C,23,576
6.5.2020 14:00:01,C,23,889
6.5.2020 15:00:01,C,24,264
6.5.2020 16:00:01,C,24,764
6.5.2020 17:00:01,C,25,076
6.5.2020 18:00:01,C,25,201
6.5.2020 19:00:01,C,25,201
6.5.2020 20:00:01,C,25,139
6.5.2020 21:00:01,C,24,576
6.5.2020 22:00:01,C,23,763
6.5.2020 23:00:01,C,23,076
7.5.2020 0:00:01,C,22,951
7.5.2020 1:00:01,C,23,138
7.5.2020 2:00:01,C,23,388
7.5.2020 3:00:01,C,23,576
7.5.2020 4:00:01,C,23,763
7.5.2020 5:00:01,C,23,889
7.5.2020 6:00:01,C,24,014
7.5.2020 7:00:01,C,24,201
7.5.2020 8:00:01,C,24,514
7.5.2020 9:00:01,C,24,389
7.5.2020 10:00:01,C,24,201
7.5.2020 11:00:01,C,24,076
7.5.2020 12:00:01,C,24,014
7.5.2020 13:00:01,C,23,763
7.5.2020 14:00:01,C,23,451
7.5.2020 15:00:01,C,24,951
7.5.2020 16:00:01,C,22,576
7.5.2020 17:00:01,C,22,075
7.5.2020 18:00:01,C,21,7
7.5.2020 19:00:01,C,21,45
7.5.2020 20:00:01,C,21,137
7.5.2020 21:00:01,C,20,95
7.5.2020 22:00:01,C,20,762
7.5.2020 23:00:01,C,20,449
8.5.2020 0:00:01,C,20,262
8.5.2020 1:00:01,C,19,949
8.5.2020 2:00:01,C,19,699
8.5.2020 3:00:01,C,19,386
8.5.2020 4:00:01,C,19,073
8.5.2020 5:00:01,C,18,823
8.5.2020 6:00:01,C,18,573
8.5.2020 7:00:01,C,18,323
8.5.2020 8:00:01,C,17,947
8.5.2020 9:00:01,C,17,76
8.5.2020 10:00:01,C,17,822
8.5.2020 11:00:01,C,18,073
8.5.2020 12:00:01,C,18,448
8.5.2020 13:00:01,C,18,886
8.5.2020 14:00:01,C,19,261
8.5.2020 15:00:01,C,19,574
8.5.2020 16:00:01,C,19,824
8.5.2020 17:00:01,C,20,012
8.5.2020 18:00:01,C,20,137
8.5.2020 19:00:01,C,20,074
8.5.2020 20:00:01,C,19,887
8.5.2020 21:00:01,C,19,699
8.5.2020 22:00:01,C,19,449
8.5.2020 23:00:01,C,19,261
9.5.2020 0:00:01,C,19,011
9.5.2020 1:00:01,C,18,761
9.5.2020 2:00:01,C,18,51
9.5.2020 3:00:01,C,18,26
9.5.2020 4:00:01,C,18,01
9.5.2020 5:00:01,C,17,76
9.5.2020 6:00:01,C,17,509
9.5.2020 7:00:01,C,17,322
9.5.2020 8:00:01,C,17,259
9.5.2020 9:00:01,C,17,259
9.5.2020 10:00:01,C,17,384
9.5.2020 11:00:01,C,17,572
9.5.2020 12:00:01,C,17,885
9.5.2020 13:00:01,C,18,26
9.5.2020 14:00:01,C,18,573
9.5.2020 15:00:01,C,18,886
9.5.2020 16:00:01,C,19,136
9.5.2020 17:00:01,C,19,386
9.5.2020 18:00:01,C,19,511
9.5.2020 19:00:01,C,19,511
9.5.2020 20:00:01,C,19,449
9.5.2020 21:00:01,C,19,386
9.5.2020 22:00:01,C,19,199
9.5.2020 23:00:01,C,19,011
10.5.2020 0:00:01,C,18,823
10.5.2020 1:00:01,C,18,636
10.5.2020 2:00:01,C,18,385
10.5.2020 3:00:01,C,18,198
10.5.2020 4:00:01,C,18,01
10.5.2020 5:00:01,C,17,822
10.5.2020 6:00:01,C,17,635
10.5.2020 7:00:01,C,17,447
10.5.2020 8:00:01,C,17,322
10.5.2020 9:00:01,C,17,322
10.5.2020 10:00:01,C,17,384
10.5.2020 11:00:01,C,17,635
10.5.2020 12:00:01,C,17,947
10.5.2020 13:00:01,C,18,26
10.5.2020 14:00:01,C,18,573
10.5.2020 15:00:01,C,18,886
10.5.2020 16:00:01,C,19,136
10.5.2020 17:00:01,C,19,324
10.5.2020 18:00:01,C,19,386
10.5.2020 19:00:01,C,19,449
10.5.2020 20:00:01,C,19,324
10.5.2020 21:00:01,C,19,199
10.5.2020 22:00:01,C,19,011
10.5.2020 23:00:01,C,18,886
11.5.2020 0:00:01,C,18,698
11.5.2020 1:00:01,C,18,448
11.5.2020 2:00:01,C,18,323
11.5.2020 3:00:01,C,18,135
11.5.2020 4:00:01,C,17,947
11.5.2020 5:00:01,C,17,76
11.5.2020 6:00:01,C,17,635
11.5.2020 7:00:01,C,17,509
11.5.2020 8:00:01,C,17,447
11.5.2020 9:00:01,C,17,509
11.5.2020 10:00:01,C,17,635
11.5.2020 11:00:01,C,17,947
11.5.2020 12:00:01,C,18,323
11.5.2020 13:00:01,C,18,698
11.5.2020 14:00:01,C,19,136
11.5.2020 15:00:01,C,19,386
11.5.2020 16:00:01,C,19,699
11.5.2020 17:00:01,C,19,949
11.5.2020 18:00:01,C,20,074
11.5.2020 19:00:01,C,20,199
11.5.2020 20:00:01,C,20,199
11.5.2020 21:00:01,C,20,074
11.5.2020 22:00:01,C,20,012
11.5.2020 23:00:01,C,19,949
12.5.2020 0:00:01,C,19,887
12.5.2020 1:00:01,C,19,824
12.5.2020 2:00:01,C,19,761
12.5.2020 3:00:01,C,19,636
12.5.2020 4:00:01,C,19,449
12.5.2020 5:00:01,C,19,261
12.5.2020 6:00:01,C,19,073
12.5.2020 7:00:01,C,18,886
12.5.2020 8:00:01,C,18,698
12.5.2020 9:00:01,C,18,636
12.5.2020 10:00:01,C,18,698
12.5.2020 11:00:01,C,18,886
12.5.2020 12:00:01,C,19,136
12.5.2020 13:00:01,C,19,386
12.5.2020 14:00:01,C,19,574
12.5.2020 15:00:01,C,19,761
12.5.2020 16:00:01,C,19,887
12.5.2020 17:00:01,C,19,949
12.5.2020 18:00:01,C,19,949
12.5.2020 19:00:01,C,19,887
12.5.2020 20:00:01,C,19,824
12.5.2020 21:00:01,C,19,699
12.5.2020 22:00:01,C,19,511
12.5.2020 23:00:01,C,19,261
13.5.2020 0:00:01,C,19,073
13.5.2020 1:00:01,C,18,823
13.5.2020 2:00:01,C,18,698
13.5.2020 3:00:01,C,18,573
13.5.2020 4:00:01,C,18,323
13.5.2020 5:00:01,C,18,198
13.5.2020 6:00:01,C,18,073
13.5.2020 7:00:01,C,18,01
13.5.2020 8:00:01,C,17,885
13.5.2020 9:00:01,C,17,947
13.5.2020 10:00:01,C,18,073
13.5.2020 11:00:01,C,18,26
13.5.2020 12:00:01,C,18,51
13.5.2020 13:00:01,C,18,823
13.5.2020 14:00:01,C,19,136
13.5.2020 15:00:01,C,19,386
13.5.2020 16:00:01,C,19,511
13.5.2020 17:00:01,C,19,636
13.5.2020 18:00:01,C,19,699
13.5.2020 19:00:01,C,19,574
13.5.2020 20:00:01,C,19,386
13.5.2020 21:00:01,C,19,199
13.5.2020 22:00:01,C,18,948
13.5.2020 23:00:01,C,18,698
14.5.2020 0:00:01,C,18,448
14.5.2020 1:00:01,C,18,198
14.5.2020 2:00:01,C,17,947
14.5.2020 3:00:01,C,17,697
14.5.2020 4:00:01,C,17,447
14.5.2020 5:00:01,C,17,259
14.5.2020 6:00:01,C,17,071
14.5.2020 7:00:01,C,16,884
14.5.2020 8:00:01,C,16,696
14.5.2020 9:00:01,C,16,759
14.5.2020 10:00:01,C,16,946
14.5.2020 11:00:01,C,17,197
14.5.2020 12:00:01,C,17,572
14.5.2020 13:00:01,C,18,01
14.5.2020 14:00:01,C,18,385
14.5.2020 15:00:01,C,18,698
14.5.2020 16:00:01,C,18,948
14.5.2020 17:00:01,C,19,136
14.5.2020 18:00:01,C,19,261
14.5.2020 19:00:01,C,19,261
14.5.2020 20:00:01,C,19,136
14.5.2020 21:00:01,C,18,948
14.5.2020 22:00:01,C,18,698
14.5.2020 23:00:01,C,18,448
15.5.2020 0:00:01,C,18,26
15.5.2020 1:00:01,C,18,135
15.5.2020 2:00:01,C,17,947
15.5.2020 3:00:01,C,17,697
15.5.2020 4:00:01,C,17,697
15.5.2020 5:00:01,C,17,635
15.5.2020 6:00:01,C,17,635
15.5.2020 7:00:01,C,17,635
15.5.2020 8:00:01,C,17,635
15.5.2020 9:00:01,C,17,635
15.5.2020 10:00:01,C,17,822
15.5.2020 11:00:01,C,18,26
15.5.2020 12:00:01,C,18,761
15.5.2020 13:00:01,C,19,073
15.5.2020 14:00:01,C,19,449
15.5.2020 15:00:01,C,19,636
15.5.2020 16:00:01,C,19,699
15.5.2020 17:00:01,C,19,636
15.5.2020 18:00:01,C,19,511
15.5.2020 19:00:01,C,19,324
15.5.2020 20:00:01,C,19,073
15.5.2020 21:00:01,C,18,886
15.5.2020 22:00:01,C,18,636
15.5.2020 23:00:01,C,18,323
16.5.2020 0:00:01,C,18,073
16.5.2020 1:00:01,C,17,822
16.5.2020 2:00:01,C,17,635
16.5.2020 3:00:01,C,17,384
16.5.2020 4:00:01,C,17,134
16.5.2020 5:00:01,C,16,884
16.5.2020 6:00:01,C,16,696
16.5.2020 7:00:01,C,16,508
16.5.2020 8:00:01,C,16,383
16.5.2020 9:00:01,C,16,446
16.5.2020 10:00:01,C,16,571
16.5.2020 11:00:01,C,16,759
16.5.2020 12:00:01,C,17,009
16.5.2020 13:00:01,C,17,322
16.5.2020 14:00:01,C,17,697
16.5.2020 15:00:01,C,17,885
16.5.2020 16:00:01,C,18,135
16.5.2020 17:00:01,C,18,26
16.5.2020 18:00:01,C,18,323
16.5.2020 19:00:01,C,18,26
16.5.2020 20:00:01,C,18,073
16.5.2020 21:00:01,C,17,885
16.5.2020 22:00:01,C,17,635
16.5.2020 23:00:01,C,17,384
17.5.2020 0:00:01,C,17,071
17.5.2020 1:00:01,C,16,821
17.5.2020 2:00:01,C,16,571
17.5.2020 3:00:01,C,16,383
17.5.2020 4:00:01,C,16,133
17.5.2020 5:00:01,C,15,883
17.5.2020 6:00:01,C,15,632
17.5.2020 7:00:01,C,15,444
17.5.2020 8:00:01,C,15,319
17.5.2020 9:00:01,C,15,444
17.5.2020 10:00:01,C,15,57
17.5.2020 11:00:01,C,15,82
17.5.2020 12:00:01,C,16,133
17.5.2020 13:00:01,C,16,446
17.5.2020 14:00:01,C,16,821
17.5.2020 15:00:01,C,17,071
17.5.2020 16:00:01,C,17,384
17.5.2020 17:00:01,C,17,572
17.5.2020 18:00:01,C,17,76
17.5.2020 19:00:01,C,17,885
17.5.2020 20:00:01,C,17,885
17.5.2020 21:00:01,C,17,822
17.5.2020 22:00:01,C,17,76
17.5.2020 23:00:01,C,17,635
18.5.2020 0:00:01,C,17,509
18.5.2020 1:00:01,C,17,322
18.5.2020 2:00:01,C,17,197
18.5.2020 3:00:01,C,17,071
18.5.2020 4:00:01,C,16,884
18.5.2020 5:00:01,C,16,759
18.5.2020 6:00:01,C,16,633
18.5.2020 7:00:01,C,16,508
18.5.2020 8:00:01,C,16,446
18.5.2020 9:00:01,C,16,446
18.5.2020 10:00:01,C,16,571
18.5.2020 11:00:01,C,16,821
18.5.2020 12:00:01,C,17,134
18.5.2020 13:00:01,C,17,509
18.5.2020 14:00:01,C,17,885
18.5.2020 15:00:01,C,18,135
18.5.2020 16:00:01,C,18,385
18.5.2020 17:00:01,C,18,636
18.5.2020 18:00:01,C,18,761
18.5.2020 19:00:01,C,18,823
18.5.2020 20:00:01,C,18,886
18.5.2020 21:00:01,C,18,823
18.5.2020 22:00:01,C,18,698
18.5.2020 23:00:01,C,18,51
19.5.2020 0:00:01,C,18,323
19.5.2020 1:00:01,C,18,073
19.5.2020 2:00:01,C,17,822
19.5.2020 3:00:01,C,17,635
19.5.2020 4:00:01,C,17,447
19.5.2020 5:00:01,C,17,259
19.5.2020 6:00:01,C,17,071
19.5.2020 7:00:01,C,16,821
19.5.2020 8:00:01,C,16,696
19.5.2020 9:00:01,C,16,633
19.5.2020 10:00:01,C,16,759
19.5.2020 11:00:01,C,17,009
19.5.2020 12:00:01,C,17,384
19.5.2020 13:00:01,C,17,76
19.5.2020 14:00:01,C,18,198
19.5.2020 15:00:01,C,18,51
19.5.2020 16:00:01,C,18,761
19.5.2020 17:00:01,C,18,948
19.5.2020 18:00:01,C,19,011
19.5.2020 19:00:01,C,18,948
19.5.2020 20:00:01,C,18,823
19.5.2020 21:00:01,C,18,573
19.5.2020 22:00:01,C,18,323
19.5.2020 23:00:01,C,18,01
20.5.2020 0:00:01,C,17,76
20.5.2020 1:00:01,C,17,447
20.5.2020 2:00:01,C,17,134
20.5.2020 3:00:01,C,16,884
20.5.2020 4:00:01,C,16,696
20.5.2020 5:00:01,C,16,446
20.5.2020 6:00:01,C,16,258
20.5.2020 7:00:01,C,16,07
20.5.2020 8:00:01,C,16,008
20.5.2020 9:00:01,C,15,945
20.5.2020 10:00:01,C,16,07
20.5.2020 11:00:01,C,16,321
20.5.2020 12:00:01,C,16,759
20.5.2020 13:00:01,C,17,197
20.5.2020 14:00:01,C,17,635
20.5.2020 15:00:01,C,18,073
20.5.2020 16:00:01,C,18,385
20.5.2020 17:00:01,C,18,698
20.5.2020 18:00:01,C,18,886
20.5.2020 19:00:01,C,19,011
20.5.2020 20:00:01,C,19,073
20.5.2020 21:00:01,C,19,011
20.5.2020 22:00:01,C,19,011
20.5.2020 23:00:01,C,18,886
21.5.2020 0:00:01,C,18,886
21.5.2020 1:00:01,C,18,948
21.5.2020 2:00:01,C,19,011
21.5.2020 3:00:01,C,19,011
21.5.2020 4:00:01,C,19,073
21.5.2020 5:00:01,C,19,073
21.5.2020 6:00:01,C,19,073
21.5.2020 7:00:01,C,19,073
21.5.2020 8:00:01,C,19,073
21.5.2020 9:00:01,C,19,136
21.5.2020 10:00:01,C,19,199
21.5.2020 11:00:01,C,19,386
21.5.2020 12:00:01,C,19,699
21.5.2020 13:00:01,C,19,949
21.5.2020 14:00:01,C,20,137
21.5.2020 15:00:01,C,20,262
21.5.2020 16:00:01,C,20,387
21.5.2020 17:00:01,C,20,387
21.5.2020 18:00:01,C,20,387
21.5.2020 19:00:01,C,20,387
21.5.2020 20:00:01,C,20,262
21.5.2020 21:00:01,C,20,074
21.5.2020 22:00:01,C,19,949
21.5.2020 23:00:01,C,19,761
22.5.2020 0:00:01,C,19,511
22.5.2020 1:00:01,C,19,199
22.5.2020 2:00:01,C,18,886
22.5.2020 3:00:01,C,18,573
22.5.2020 4:00:01,C,18,26
22.5.2020 5:00:01,C,17,947
22.5.2020 6:00:01,C,17,635
22.5.2020 7:00:01,C,17,384
22.5.2020 8:00:01,C,17,134
22.5.2020 9:00:01,C,17,197
22.5.2020 10:00:01,C,17,322
22.5.2020 11:00:01,C,17,572
22.5.2020 12:00:01,C,17,885
22.5.2020 13:00:01,C,18,198
22.5.2020 14:00:01,C,18,448
22.5.2020 15:00:01,C,18,636
22.5.2020 16:00:01,C,18,761
22.5.2020 17:00:01,C,18,823
22.5.2020 18:00:01,C,18,761
22.5.2020 19:00:01,C,18,698
22.5.2020 20:00:01,C,18,51
22.5.2020 21:00:01,C,18,323
22.5.2020 22:00:01,C,18,135
22.5.2020 23:00:01,C,17,885
23.5.2020 0:00:01,C,17,635
23.5.2020 1:00:01,C,17,447
23.5.2020 2:00:01,C,17,259
23.5.2020 3:00:01,C,17,134
23.5.2020 4:00:01,C,17,009
23.5.2020 5:00:01,C,16,884
23.5.2020 6:00:01,C,16,821
23.5.2020 7:00:01,C,16,884
23.5.2020 8:00:01,C,16,884
23.5.2020 9:00:01,C,16,946
23.5.2020 10:00:01,C,17,071
23.5.2020 11:00:01,C,17,197
23.5.2020 12:00:01,C,17,447
23.5.2020 13:00:01,C,17,697
23.5.2020 14:00:01,C,18,01
23.5.2020 15:00:01,C,18,135
23.5.2020 16:00:01,C,18,323
23.5.2020 17:00:01,C,18,385
23.5.2020 18:00:01,C,18,448
23.5.2020 19:00:01,C,18,448
23.5.2020 20:00:01,C,18,385
23.5.2020 21:00:01,C,18,26
23.5.2020 22:00:01,C,18,198
23.5.2020 23:00:01,C,18,01
24.5.2020 0:00:01,C,17,76
24.5.2020 1:00:01,C,17,572
24.5.2020 2:00:01,C,17,447
24.5.2020 3:00:01,C,17,259
24.5.2020 4:00:01,C,17,134
24.5.2020 5:00:01,C,17,071
24.5.2020 6:00:01,C,17,009
24.5.2020 7:00:01,C,16,884
24.5.2020 8:00:01,C,16,821
24.5.2020 9:00:01,C,16,821
24.5.2020 10:00:01,C,16,946
24.5.2020 11:00:01,C,17,134
24.5.2020 12:00:01,C,17,322
24.5.2020 13:00:01,C,17,572
24.5.2020 14:00:01,C,17,822
24.5.2020 15:00:01,C,18,01
24.5.2020 16:00:01,C,18,198
24.5.2020 17:00:01,C,18,26
24.5.2020 18:00:01,C,18,323
24.5.2020 19:00:01,C,18,323
24.5.2020 20:00:01,C,18,323
24.5.2020 21:00:01,C,18,323
24.5.2020 22:00:01,C,18,198
24.5.2020 23:00:01,C,18,198
25.5.2020 0:00:01,C,18,135
25.5.2020 1:00:01,C,18,073
25.5.2020 2:00:01,C,18,073
25.5.2020 3:00:01,C,18,01
25.5.2020 4:00:01,C,17,947
25.5.2020 5:00:01,C,17,885
25.5.2020 6:00:01,C,17,822
25.5.2020 7:00:01,C,17,635
25.5.2020 8:00:01,C,17,384
25.5.2020 9:00:01,C,17,322
25.5.2020 10:00:01,C,17,259
25.5.2020 11:00:01,C,17,384
25.5.2020 12:00:01,C,17,384
25.5.2020 13:00:01,C,17,322
25.5.2020 14:00:01,C,17,071
25.5.2020 15:00:01,C,16,946
25.5.2020 16:00:01,C,16,759
25.5.2020 17:00:01,C,16,571
25.5.2020 18:00:01,C,16,383
25.5.2020 19:00:01,C,16,258
25.5.2020 20:00:01,C,16,133
25.5.2020 21:00:01,C,16,008
