Date_Time, npoints, u_starr, taur, Hcr, LE_wplr, Evap, Fc_wplr,Fc_wpl_umol, CO2_conc,CO2_PPM, CO2_sig_str, H2O_conc, H2O_sig_str, Temp_amb,Amb_Press, wind_speed, wind_dir,obukhov,zeta,rou,sigmaw_ustar,Xmax,XR90,Cd2m,Ce2m,
TS, Tot, m/s, Kg/(m s^2), W/m^2, W/m^2, L/m^2, mg/(m^2 s),umol/(m^2 s), mg/m^3,PPM, arb, g/m^3, arb, Celsius,kPa, m/s, Degrees, m, arb, m,arb, m,m, arb,arb,
19/12/09 11:30 12:00,35999.0,0.683970,-0.589385,-43.090067,88.421862,0.064037,0.062941,1.430161,776.531307,405.654576,0.958988,2.470537,0.948815,0.587585,99.167304,10.397870,113.832074,658.238882,0.002735,0.000691,1.714825,44.065290,88.130580,0.002578,0.001797,
19/12/09 12:00 12:30,36000.0,0.658957,-0.546837,-43.656620,89.359018,0.064725,0.067016,1.522766,776.307130,405.706292,0.958979,2.484591,0.948748,0.701338,99.162956,10.765996,113.943785,580.973121,0.003098,0.000642,1.853079,42.965113,85.930225,0.002529,0.001791,
19/12/09 12:30 13:00,35999.0,0.602220,-0.456586,-41.030835,79.558993,0.057667,0.052755,1.198717,776.102781,405.720915,0.958990,2.525191,0.948845,0.788684,99.178694,9.416062,111.245874,471.923041,0.003814,0.000536,2.045329,43.381274,86.762548,0.002416,0.001776,
19/12/09 13:00 13:30,36000.0,0.761254,-0.729494,-39.024445,91.354700,0.066108,0.075992,1.726716,776.001036,405.716614,0.958946,2.467456,0.948718,0.874294,99.189485,10.338942,105.682168,1002.304751,0.001796,0.000856,1.505513,43.989549,87.979097,0.002727,0.001811,
19/12/09 13:30 14:00,35999.0,0.703784,-0.623451,-36.529101,86.426495,0.062550,0.051382,1.167532,775.879992,405.686456,0.958969,2.576806,0.948698,0.894053,99.194703,9.733922,109.485857,846.216580,0.002127,0.000732,1.571986,45.926785,91.853570,0.002618,0.001802,
19/12/09 14:00 14:30,36000.0,0.720391,-0.652559,-30.647830,86.302386,0.062400,0.057755,1.312331,775.231657,405.756651,0.958946,2.639507,0.948633,1.098237,99.173609,9.528502,106.056715,1081.519400,0.001664,0.000767,1.520634,46.088630,92.177260,0.002651,0.001805,
19/12/09 14:30 15:00,35999.0,0.723669,-0.658315,-27.521976,76.244421,0.055136,0.072623,1.650165,774.880099,405.693995,0.958899,2.617089,0.948551,1.186623,99.169883,10.998824,103.735455,1220.805284,0.001474,0.000774,1.630179,43.398602,86.797203,0.002658,0.001806,
19/12/09 15:00 15:30,35999.0,0.724175,-0.658780,-26.203875,75.607760,0.054667,0.082001,1.863258,774.309228,405.675276,0.958846,2.610928,0.948504,1.322513,99.145586,12.020614,104.389155,1284.584955,0.001401,0.000775,1.705208,41.835240,83.670480,0.002659,0.001806,
19/12/09 15:30 16:00,36000.0,0.720473,-0.652030,-29.782172,79.803412,0.057735,0.073813,1.677201,774.314761,405.696570,0.958861,2.686782,0.948501,1.298074,99.143546,10.927590,105.288282,1113.034729,0.001617,0.000767,1.651523,43.137701,86.275403,0.002651,0.001805,
19/12/09 16:00 16:30,35999.0,0.714888,-0.642107,-27.322887,75.970539,0.054944,0.092447,2.100607,774.444109,405.671088,0.958806,2.679195,0.948449,1.244047,99.143014,11.870708,104.939390,1185.205389,0.001519,0.000755,1.751022,41.483291,82.966581,0.002641,0.001805,
19/12/09 16:30 17:00,36000.0,0.687880,-0.594549,-27.124568,69.089289,0.050002,0.081092,1.842595,774.348111,405.590809,0.958862,2.740547,0.948493,1.184936,99.139827,10.588720,103.094249,1063.619563,0.001692,0.000699,1.754699,43.019578,86.039155,0.002589,0.001800,
19/12/09 17:00 17:30,35999.0,0.651970,-0.533930,-28.838024,64.739133,0.046900,0.062508,1.420320,774.239759,405.660658,0.958867,2.663535,0.948513,1.285730,99.147377,10.158811,103.278298,851.803722,0.002113,0.000628,1.877552,42.965452,85.930904,0.002518,0.001792,
19/12/09 17:30 18:00,36000.0,0.614850,-0.474805,-36.396158,67.197404,0.048774,0.055321,1.257022,774.227993,405.701770,0.958867,2.685116,0.948481,1.300513,99.143553,9.906468,106.180888,566.059535,0.003180,0.000559,2.079709,41.942116,83.884231,0.002443,0.001781,
19/12/09 18:00 18:30,35999.0,0.649282,-0.529532,-42.299696,75.862524,0.055078,0.060481,1.374262,774.340369,405.715256,0.958881,2.693646,0.948491,1.233602,99.130391,9.995459,112.569444,573.479249,0.003139,0.000623,1.850888,43.637227,87.274453,0.002510,0.001789,
19/12/09 18:30 19:00,35999.0,0.635032,-0.506781,-47.814884,79.087649,0.057457,0.072723,1.652440,774.632722,405.680265,0.958839,2.643780,0.948478,1.134141,99.135293,10.963248,114.353206,474.664743,0.003792,0.000596,2.060301,40.936179,81.872357,0.002480,0.001785,
19/12/09 19:00 19:30,36000.0,0.619347,-0.482137,-44.005457,66.302557,0.048253,0.054161,1.230660,774.572778,405.573805,0.958868,2.850840,0.948391,1.025487,99.130400,9.473552,113.371912,478.515508,0.003762,0.000567,1.866898,45.398694,90.797389,0.002450,0.001781,
19/12/09 19:30 20:00,35999.0,0.547704,-0.376976,-41.366462,59.751657,0.043515,0.041874,0.951484,774.392649,405.555224,0.958938,2.865223,0.948547,1.047879,99.133661,7.859421,108.285201,352.054566,0.005113,0.000443,2.254358,44.047646,88.095293,0.002303,0.001757,
19/12/09 20:00 20:30,36000.0,0.591830,-0.440081,-47.960988,61.438684,0.044814,0.048779,1.108364,774.275990,405.573201,0.958918,2.796127,0.948537,1.091456,99.131480,8.122517,109.340253,383.083633,0.004699,0.000518,1.948844,45.868602,91.737203,0.002393,0.001772,
19/12/09 20:30 21:00,35999.0,0.524281,-0.345318,-51.199281,60.966406,0.044521,0.045364,1.030773,774.153861,405.553279,0.958957,2.794084,0.948659,1.102510,99.124600,8.017605,113.276017,249.451882,0.007216,0.000406,2.361989,44.289333,88.578666,0.002250,0.001745,
19/12/09 21:00 21:30,36000.0,0.501885,-0.316448,-48.422080,55.973567,0.040886,0.036241,0.823485,774.194086,405.573696,0.958944,2.748635,0.948586,1.064140,99.114186,7.810626,113.640582,231.350120,0.007780,0.000372,2.520182,43.884128,87.768256,0.002203,0.001735,
19/12/09 21:30 22:00,35999.0,0.523600,-0.344412,-50.337191,61.585681,0.044935,0.051677,1.174231,774.122196,405.550666,0.958873,2.706701,0.948474,1.071747,99.107799,8.814407,112.950664,252.679939,0.007124,0.000405,2.438231,43.232778,86.465555,0.002249,0.001745,
19/12/09 22:00 22:30,35999.0,0.630777,-0.499778,-59.503480,70.539792,0.051481,0.066506,1.511168,774.054001,405.566349,0.958800,2.638976,0.948452,1.170081,99.123042,9.711995,112.763462,373.759258,0.004816,0.000588,1.873327,44.466755,88.933510,0.002469,0.001782,
19/12/09 22:30 23:00,36000.0,0.609744,-0.466929,-61.865474,69.932158,0.051065,0.063649,1.446250,774.042419,405.627695,0.958817,2.574903,0.948461,1.240152,99.136154,9.320671,111.735211,324.743623,0.005543,0.000549,1.978171,44.015122,88.030245,0.002425,0.001775,
19/12/09 23:00 23:30,35999.0,0.564342,-0.399991,-58.833051,66.278847,0.048391,0.068203,1.549743,774.161712,405.682334,0.958743,2.537631,0.948354,1.264195,99.142068,9.264981,109.269191,270.749384,0.006648,0.000471,2.298785,42.112035,84.224069,0.002332,0.001760,
19/12/09 23:30 24:00,36000.0,0.519552,-0.339164,-56.004207,62.434458,0.045602,0.052163,1.185270,774.395215,405.628273,0.958810,2.599395,0.948354,1.150339,99.148563,8.532297,113.236645,221.959364,0.008110,0.000399,2.405074,44.041990,88.083981,0.002238,0.001741,
19/12/10 00:00 00:30,35999.0,0.501760,-0.316479,-58.529203,61.920474,0.045283,0.044450,1.009998,774.695815,405.595717,0.958794,2.687669,0.948229,1.021072,99.153965,7.753078,115.306106,191.324666,0.009408,0.000372,2.373893,46.045809,92.091619,0.002198,0.001732,
19/12/10 00:30 01:00,36000.0,0.491163,-0.303175,-50.842907,54.488260,0.039832,0.040099,0.911144,774.416699,405.554924,0.958853,2.648343,0.948299,1.058527,99.145143,7.333334,113.036922,206.563092,0.008714,0.000357,2.397454,46.645554,93.291109,0.002178,0.001728,
19/12/10 01:00 01:30,35999.0,0.494629,-0.307120,-61.575172,65.839211,0.048114,0.052673,1.196862,773.665535,405.624466,0.958765,2.533182,0.948341,1.322568,99.119529,8.221050,112.606480,174.138289,0.010337,0.000362,2.574494,43.759852,87.519704,0.002181,0.001727,
19/12/10 01:30 02:00,35999.0,0.518767,-0.337950,-63.297116,68.347719,0.049952,0.046474,1.055997,774.108509,405.706295,0.958626,2.608936,0.948162,1.196172,99.106261,7.756008,116.804006,195.414813,0.009211,0.000398,2.250487,46.514749,93.029498,0.002234,0.001739,
19/12/10 02:00 02:30,36000.0,0.524665,-0.345379,-61.191887,66.838153,0.048818,0.047641,1.082525,773.331152,405.653420,0.958698,2.484460,0.948321,1.400698,99.093836,8.498815,113.515893,209.067754,0.008610,0.000407,2.374702,44.067976,88.135953,0.002247,0.001742,
19/12/10 02:30 03:00,35999.0,0.573986,-0.413153,-84.146180,83.443550,0.061009,0.077652,1.764429,773.381246,405.892330,0.958431,2.364168,0.948214,1.529759,99.075857,9.214893,115.722553,199.017652,0.009044,0.000487,2.201333,42.878438,85.756875,0.002345,0.001758,
19/12/10 03:00 03:30,36000.0,0.649295,-0.528695,-89.664030,95.922659,0.070029,0.083172,1.889865,773.170876,405.772219,0.958523,2.319351,0.948238,1.529251,99.073752,9.188367,115.190017,270.338947,0.006658,0.000623,1.792940,44.760965,89.521930,0.002499,0.001783,
19/12/10 03:30 04:00,35999.0,0.650996,-0.531590,-95.569070,109.548458,0.079874,0.089779,2.039994,773.542891,405.874929,0.958308,2.279459,0.948115,1.474372,99.070147,9.296490,116.343125,255.616603,0.007042,0.000626,1.773349,45.039943,90.079887,0.002501,0.001782,
19/12/10 04:00 04:30,36000.0,0.631046,-0.499297,-78.720508,102.029683,0.074246,0.074395,1.690431,773.276882,405.910895,0.958304,2.176649,0.948113,1.600374,99.065372,9.542442,114.819381,282.629506,0.006369,0.000589,1.870307,44.505448,89.010895,0.002464,0.001779,
19/12/10 04:30 05:00,35999.0,0.586715,-0.431237,-73.342859,101.997348,0.074172,0.060280,1.369702,772.630860,405.922593,0.958330,2.156685,0.948113,1.823365,99.061926,9.161412,113.490746,243.795655,0.007383,0.000509,2.191099,42.121996,84.243992,0.002375,0.001765,
19/12/10 05:00 05:30,35999.0,0.573565,-0.412394,-82.783718,120.953956,0.087902,0.079184,1.799237,773.527543,406.125944,0.958123,2.162260,0.948029,1.718783,99.085706,8.887996,117.925330,201.840897,0.008918,0.000486,2.286571,41.624845,83.249689,0.002344,0.001759,
19/12/10 05:30 06:00,36000.0,0.645556,-0.522264,-68.670089,111.310287,0.080773,0.078626,1.786575,773.218856,406.086348,0.958151,1.965550,0.948042,1.910309,99.113661,10.050273,111.563190,346.981049,0.005188,0.000616,1.852500,43.854746,87.709492,0.002496,0.001785,
19/12/10 06:00 06:30,35999.0,0.646077,-0.523037,-64.155927,105.195841,0.076312,0.074934,1.702671,773.323852,406.199595,0.958119,1.869044,0.948036,2.012132,99.127184,10.453683,112.268172,372.323069,0.004835,0.000617,1.911745,42.730083,85.460165,0.002498,0.001785,
19/12/10 06:30 07:00,36000.0,0.576434,-0.416424,-70.961538,97.058334,0.070535,0.063608,1.445321,773.719410,406.337560,0.958037,1.909548,0.948007,2.013299,99.148801,9.679027,112.491157,239.130371,0.007527,0.000491,2.214272,42.500072,85.000144,0.002354,0.001762,
19/12/10 07:00 07:30,35999.0,0.599955,-0.451212,-73.432225,97.498325,0.070877,0.056959,1.294238,773.793173,406.276071,0.958036,1.926132,0.948007,1.951763,99.155145,9.360045,111.241274,260.562360,0.006908,0.000532,2.010138,44.150936,88.301873,0.002402,0.001770,
19/12/10 07:30 08:00,36000.0,0.592599,-0.440075,-51.820686,105.294108,0.076284,0.056324,1.279806,773.633584,406.320715,0.958015,1.958095,0.947845,2.150230,99.168266,9.236095,111.598526,355.867485,0.005058,0.000519,2.028785,44.360322,88.720645,0.002393,0.001771,
19/12/10 08:00 08:30,35999.0,0.573894,-0.412215,-36.973056,105.670422,0.076435,0.045617,1.036519,773.318858,406.660863,0.957979,2.075668,0.947533,2.461122,99.152360,8.826047,108.856831,452.984807,0.003974,0.000487,2.126805,44.083289,88.166577,0.002359,0.001768,
19/12/10 08:30 09:00,36000.0,0.630915,-0.497998,-25.915754,96.999834,0.070083,0.048926,1.111709,773.060322,406.690210,0.957873,2.031416,0.947377,2.569580,99.149599,9.537281,104.362891,858.616061,0.002096,0.000588,1.914357,43.693214,87.386427,0.002477,0.001787,
19/12/10 09:00 09:30,35999.0,0.549547,-0.377783,-24.414991,89.687308,0.064807,0.049207,1.118104,772.936106,406.673389,0.957564,2.106037,0.947038,2.554485,99.137429,9.278175,107.720749,602.250841,0.002989,0.000446,2.434495,41.284297,82.568595,0.002313,0.001762,
19/12/10 09:30 10:00,36000.0,0.593986,-0.441007,-33.590573,101.686871,0.073556,0.052983,1.203895,772.219331,406.611418,0.957359,2.169071,0.947012,2.680862,99.111785,9.607249,110.288478,552.632173,0.003257,0.000521,2.047357,43.937122,87.874243,0.002401,0.001775,
19/12/10 10:00 10:30,35999.0,0.578025,-0.417058,-38.045194,113.385156,0.082050,0.037216,0.845634,771.191318,406.619613,0.957197,2.240036,0.946995,2.916597,99.066948,9.197868,109.538930,449.458520,0.004005,0.000494,2.186640,42.813227,85.626455,0.002367,0.001769,
19/12/10 10:30 11:00,36000.0,0.600867,-0.450359,-36.992050,108.849030,0.078790,0.045497,1.033791,770.594728,406.583391,0.957099,2.324699,0.946991,3.036767,99.047201,9.202785,109.895556,519.175686,0.003467,0.000534,2.073420,43.005399,86.010797,0.002414,0.001777,
19/12/10 11:00 11:30,35999.0,0.724416,-0.654587,-45.200741,127.615593,0.092389,0.068279,1.551461,770.571157,406.583193,0.957030,2.265996,0.946901,3.048220,99.041976,10.399995,108.328674,744.502591,0.002418,0.000776,1.631071,43.335422,86.670843,0.002656,0.001805,
19/12/10 11:30 12:00,36000.0,0.733297,-0.670882,-50.123489,124.559414,0.090245,0.076100,1.729169,770.526140,406.469434,0.957022,2.304193,0.946865,2.960438,99.032968,11.292555,113.165671,696.334377,0.002585,0.000795,1.606569,43.337794,86.675587,0.002672,0.001806,
19/12/10 12:00 12:30,35999.0,0.756652,-0.713965,-43.248013,133.091565,0.096308,0.081152,1.843973,770.108163,406.438628,0.957032,2.283200,0.946911,3.041608,99.012202,11.278662,109.628381,886.431871,0.002031,0.000846,1.608395,41.975119,83.950238,0.002718,0.001810,
19/12/10 12:30 13:00,36000.0,0.826918,-0.852725,-20.514381,123.541589,0.089163,0.100183,2.276401,769.916310,406.337651,0.957179,2.305057,0.947067,3.053683,99.007391,12.929752,104.241324,2439.146084,0.000738,0.001011,1.481627,41.043971,82.087943,0.002853,0.001820,
19/12/10 13:00 13:30,35992.0,0.805390,-0.808719,-24.863013,125.070613,0.090325,0.122043,2.773095,769.751922,406.342843,0.958026,2.308396,0.948171,3.153385,99.024029,12.532575,105.147520,1859.721093,0.000968,0.000959,1.498018,41.764466,83.528932,0.002812,0.001817,
19/12/10 13:30 14:00,36000.0,0.699054,-0.608860,-38.124353,109.413478,0.079240,0.080126,1.820651,769.289700,406.363230,0.957341,2.491779,0.947284,3.220058,99.006940,10.875839,107.108158,793.032064,0.002270,0.000722,1.775201,41.948888,83.897776,0.002608,0.001801,
19/12/10 14:00 14:30,35999.0,0.744403,-0.690365,-32.842011,118.465933,0.085679,0.087127,1.979722,769.453340,406.484969,0.957343,2.358551,0.947256,3.248321,98.994207,11.608866,105.385689,1111.375523,0.001620,0.000819,1.654361,41.708172,83.416343,0.002696,0.001809,
19/12/10 14:30 15:00,35999.0,0.732405,-0.668375,-33.587688,110.328201,0.079826,0.088459,2.010006,769.353159,406.379861,0.957909,2.388758,0.947855,3.154741,98.976546,11.347935,106.564672,1034.836387,0.001739,0.000793,1.744930,40.615034,81.230068,0.002673,0.001807,
19/12/10 15:00 15:30,36000.0,0.727534,-0.659115,-46.329078,116.572060,0.084478,0.078849,1.791642,769.103971,406.496836,0.957899,2.321332,0.947843,3.266939,98.955093,10.956256,106.886870,735.175670,0.002448,0.000782,1.713038,41.491821,82.983643,0.002662,0.001805,
19/12/10 15:30 16:00,35999.0,0.705590,-0.619785,-53.890782,114.602349,0.083162,0.088093,2.001686,768.989904,406.544981,0.957816,2.386335,0.947747,3.264571,98.926254,11.233349,109.425475,576.394419,0.003123,0.000736,1.767814,41.703859,83.407718,0.002618,0.001800,
19/12/10 16:00 16:30,36000.0,0.643953,-0.516284,-68.911954,117.503294,0.085445,0.075464,1.714729,769.007366,406.511597,0.957930,2.443621,0.947881,3.179674,98.916223,10.682846,112.032711,342.624435,0.005254,0.000613,1.992618,41.471245,82.942490,0.002493,0.001784,
19/12/10 16:30 17:00,35999.0,0.623949,-0.484713,-70.051237,103.932335,0.075705,0.064130,1.457177,769.160491,406.585638,0.957982,2.490563,0.947968,3.180631,98.922354,9.975194,115.512787,306.635833,0.005870,0.000575,1.960544,43.338661,86.677322,0.002452,0.001778,
19/12/10 17:00 17:30,36000.0,0.549489,-0.375918,-64.726583,92.773827,0.067621,0.052243,1.187091,769.125661,406.575090,0.957989,2.562487,0.947981,3.123615,98.908333,9.535786,115.147050,226.644420,0.007942,0.000446,2.429852,41.351683,82.703367,0.002299,0.001753,
19/12/10 17:30 18:00,35999.0,0.556438,-0.385525,-61.757279,85.881347,0.062632,0.056470,1.283136,769.194784,406.569496,0.957993,2.613393,0.947990,3.078640,98.907335,9.360960,113.496983,246.673937,0.007297,0.000458,2.240909,43.578272,87.156545,0.002315,0.001756,
19/12/10 18:00 18:30,36000.0,0.541078,-0.364703,-61.013694,83.259682,0.060742,0.055537,1.261943,769.451515,406.514134,0.957999,2.669286,0.948001,2.954208,98.913628,8.969969,113.808156,229.591348,0.007840,0.000433,2.295681,43.932833,87.865665,0.002282,0.001750,
19/12/10 18:30 19:00,35999.0,0.510028,-0.324194,-62.127857,77.090901,0.056326,0.046396,1.054238,769.712516,406.468072,0.958000,2.716524,0.948003,2.843419,98.923249,7.999090,111.938765,188.867132,0.009531,0.000384,2.301351,46.455535,92.911069,0.002215,0.001735,
19/12/10 19:00 19:30,35999.0,0.444591,-0.246476,-54.936351,64.621610,0.047260,0.037755,0.857873,770.062333,406.429837,0.958000,2.762603,0.948004,2.691532,98.928067,7.254648,112.323308,141.486900,0.012722,0.000292,2.776629,45.704575,91.409151,0.002071,0.001699,
19/12/10 19:30 20:00,36000.0,0.416587,-0.216466,-58.932061,62.087422,0.045486,0.031690,0.720071,770.261081,406.417908,0.958001,2.741506,0.948017,2.595701,98.926043,6.629788,113.063291,108.503406,0.016589,0.000256,2.996991,45.802763,91.605526,0.002002,0.001676,
19/12/10 20:00 20:30,35999.0,0.458872,-0.262915,-74.652460,78.503986,0.057490,0.059207,1.345318,771.183977,406.480611,0.958000,2.710738,0.948004,2.329995,98.923326,6.652888,116.800524,114.469048,0.015725,0.000311,2.436240,49.207407,98.414814,0.002094,0.001701,
19/12/10 20:30 21:00,36000.0,0.252285,-0.079740,-34.977666,33.005680,0.024247,0.010497,0.238526,773.253702,406.195596,0.958000,3.018885,0.948000,1.348687,98.927448,4.451700,126.321687,40.611364,0.044323,0.000094,4.881318,50.282568,100.565136,0.001574,0.001498,
19/12/10 21:00 21:30,35999.0,0.261937,-0.086019,-36.639540,33.329708,0.024487,0.016031,0.364261,773.780292,406.185598,0.958000,2.933610,0.948000,1.152664,98.918589,4.395302,126.129725,43.384826,0.041489,0.000101,4.398111,52.724633,105.449266,0.001603,0.001509,
19/12/10 21:30 22:00,36000.0,0.335630,-0.141263,-53.340918,45.070998,0.033147,0.029923,0.679924,773.480893,405.932249,0.958000,2.839985,0.948000,1.008900,98.906619,4.958015,122.815456,62.681781,0.028716,0.000166,3.272010,52.629750,105.259500,0.001798,0.001599,
19/12/10 22:00 22:30,35999.0,0.340985,-0.145841,-51.624261,38.204843,0.028172,0.028544,0.648592,772.586412,405.370667,0.958000,2.764078,0.948000,0.868686,98.901095,5.444391,120.936413,67.908425,0.026506,0.000172,3.501228,49.098894,98.197788,0.001815,0.001607,
19/12/10 22:30 23:00,35999.0,0.384409,-0.185086,-58.493704,44.081513,0.032463,0.031306,0.711352,771.599926,405.437475,0.958000,2.615770,0.948000,1.246040,98.888511,6.555693,118.053538,85.851156,0.020967,0.000218,3.155841,47.512757,95.025513,0.001923,0.001648,
19/12/10 23:00 23:30,36000.0,0.384508,-0.185240,-66.778475,51.688866,0.037999,0.038424,0.873088,772.030811,405.539792,0.958000,2.488601,0.948000,1.190494,98.875442,6.460181,118.295091,75.242066,0.023923,0.000218,3.167706,47.358468,94.716936,0.001917,0.001643,
19/12/10 23:30 24:00,35999.0,0.372517,-0.174064,-66.165478,53.570122,0.039327,0.028433,0.646073,773.064337,405.622004,0.958000,2.479175,0.948000,0.893917,98.861330,6.053196,122.179080,69.043267,0.026071,0.000205,3.347668,46.722248,93.444496,0.001886,0.001631,
19/12/11 00:00 00:30,36000.0,0.421765,-0.222875,-88.588761,68.391674,0.050207,0.058113,1.320468,772.156109,405.613713,0.958000,2.307139,0.947997,1.216738,98.854626,6.501739,119.374709,74.828778,0.024055,0.000263,2.837989,47.273758,94.547515,0.001997,0.001666,
19/12/11 00:30 01:00,35999.0,0.386366,-0.187058,-67.360042,54.544858,0.040003,0.037210,0.845490,772.726773,405.858917,0.958000,2.314130,0.947977,1.213780,98.853665,5.971851,121.730296,75.653218,0.023793,0.000221,3.044154,48.662275,97.324550,0.001921,0.001645,
